tech_group,technology,detail,category,company_id
IT Services,IT Deploy and Support,Software Deploy and Support,Support Services,83be68ae-1142-4016-9453-e5e0a5754a0d
Software,Software Quality and Life Cycle Tools,Software Quality and Life Cycle Tools,Application Development & Deployment,83be68ae-1142-4016-9453-e5e0a5754a0d
IT Services,Application Development,Custom Application Development,Project Oriented,83be68ae-1142-4016-9453-e5e0a5754a0d
Business Services,Business Consulting,Business Consulting,Project Oriented,83be68ae-1142-4016-9453-e5e0a5754a0d
Hardware,Network Equipment,Network Equipment,Infrastructure,83be68ae-1142-4016-9453-e5e0a5754a0d
IT Services,Technology Outsourcing,Hosting Infrastructure Services,Managed Services,83be68ae-1142-4016-9453-e5e0a5754a0d
Software,Supply Chain Management (SCM) Applications,Supply Chain Management (SCM) Applications,Applications,83be68ae-1142-4016-9453-e5e0a5754a0d
Software,Enterprise Resource Management (ERM) Applications,Enterprise Resource Management (ERM) Applications,Applications,83be68ae-1142-4016-9453-e5e0a5754a0d
Software,Physical and Virtual Computing Software,Physical and Virtual Computing Software,System Infrastructure Software,83be68ae-1142-4016-9453-e5e0a5754a0d
Software,Engineering Applications,Engineering Applications,Applications,83be68ae-1142-4016-9453-e5e0a5754a0d
Software,Application Platforms,Application Platforms,Application Development & Deployment,83be68ae-1142-4016-9453-e5e0a5754a0d
Software,Collaborative Applications,Collaborative Applications,Applications,83be68ae-1142-4016-9453-e5e0a5754a0d
Software,System and Service Management Software,System and Service Management Software,System Infrastructure Software,83be68ae-1142-4016-9453-e5e0a5754a0d
Software,Network Software,Network Software,System Infrastructure Software,83be68ae-1142-4016-9453-e5e0a5754a0d
IT Services,Systems and Network Implementations,Network Consulting and Integration,Project Oriented,83be68ae-1142-4016-9453-e5e0a5754a0d
IT Services,IT Deploy and Support,Hardware Deploy and Support,Support Services,6d364b7a-c1f5-42cd-9dc0-e2de95bb34a4
Software,Analytics and Business Intelligence Software,Analytics and Business Intelligence Software,Application Development & Deployment,6d364b7a-c1f5-42cd-9dc0-e2de95bb34a4
IT Services,Systems and Network Implementations,Systems Integration,Project Oriented,6d364b7a-c1f5-42cd-9dc0-e2de95bb34a4
Software,Integration and Orchestration Middleware,Integration and Orchestration Middleware,Application Development & Deployment,6d364b7a-c1f5-42cd-9dc0-e2de95bb34a4
Software,Software Quality and Life Cycle Tools,Software Quality and Life Cycle Tools,Application Development & Deployment,6d364b7a-c1f5-42cd-9dc0-e2de95bb34a4
IT Services,Systems and Network Implementations,Network Consulting and Integration,Project Oriented,6d364b7a-c1f5-42cd-9dc0-e2de95bb34a4
Software,Security Software,Security Software,System Infrastructure Software,6d364b7a-c1f5-42cd-9dc0-e2de95bb34a4
IT Services,IT Consulting,IT Consulting,Project Oriented,6d364b7a-c1f5-42cd-9dc0-e2de95bb34a4
Hardware,Server/Storage,Server/Storage,Infrastructure,6d364b7a-c1f5-42cd-9dc0-e2de95bb34a4
IT Services,Technology Outsourcing,Hosting Infrastructure Services,Managed Services,6d364b7a-c1f5-42cd-9dc0-e2de95bb34a4
Software,Enterprise Resource Management (ERM) Applications,Enterprise Resource Management (ERM) Applications,Applications,6d364b7a-c1f5-42cd-9dc0-e2de95bb34a4
Software,Collaborative Applications,Collaborative Applications,Applications,6d364b7a-c1f5-42cd-9dc0-e2de95bb34a4
IT Services,IT Deploy and Support,Software Deploy and Support,Support Services,6d364b7a-c1f5-42cd-9dc0-e2de95bb34a4
IT Services,IT Education and Training,IT Education and Training,Support Services,6d364b7a-c1f5-42cd-9dc0-e2de95bb34a4
Software,Network Software,Network Software,System Infrastructure Software,6d364b7a-c1f5-42cd-9dc0-e2de95bb34a4
IT Services,Application Development,Custom Application Development,Project Oriented,6d364b7a-c1f5-42cd-9dc0-e2de95bb34a4
Hardware,Personal Computing Device,Notebook,Devices,6d364b7a-c1f5-42cd-9dc0-e2de95bb34a4
IT Services,Application Development,Custom Application Development,Project Oriented,5102d677-ff95-4fc5-b6f2-cdc86a9df569
Software,Customer Relationship Management (CRM) Applications,Customer Relationship Management (CRM) Applications,Applications,5102d677-ff95-4fc5-b6f2-cdc86a9df569
Software,Content Workflow and Management Applications,Content Workflow and Management Applications,Applications,5102d677-ff95-4fc5-b6f2-cdc86a9df569
Hardware,Server/Storage,Server/Storage,Infrastructure,5102d677-ff95-4fc5-b6f2-cdc86a9df569
IT Services,Systems and Network Implementations,Systems Integration,Project Oriented,3c51752e-8447-4d69-8184-2a5ec89fa4a8
IT Services,Systems and Network Implementations,Network Consulting and Integration,Project Oriented,3c51752e-8447-4d69-8184-2a5ec89fa4a8
Hardware,Network Equipment,Network Equipment,Infrastructure,3c51752e-8447-4d69-8184-2a5ec89fa4a8
Software,System and Service Management Software,System and Service Management Software,System Infrastructure Software,3c51752e-8447-4d69-8184-2a5ec89fa4a8
IT Services,IT Deploy and Support,Software Deploy and Support,Support Services,3c51752e-8447-4d69-8184-2a5ec89fa4a8
IT Services,Technology Outsourcing,Application Management,Managed Services,9e0198ef-36de-4683-88db-44eb92a098bd
IT Services,Application Development,Custom Application Development,Project Oriented,9e0198ef-36de-4683-88db-44eb92a098bd
Hardware,Personal Computing Device,Tablet,Devices,9e0198ef-36de-4683-88db-44eb92a098bd
IT Services,Technology Outsourcing,IT Outsourcing,Managed Services,9e0198ef-36de-4683-88db-44eb92a098bd
Software,Supply Chain Management (SCM) Applications,Supply Chain Management (SCM) Applications,Applications,9e0198ef-36de-4683-88db-44eb92a098bd
Hardware,Personal Computing Device,Notebook,Devices,9e0198ef-36de-4683-88db-44eb92a098bd
IT Services,IT Education and Training,IT Education and Training,Support Services,9e0198ef-36de-4683-88db-44eb92a098bd
Software,Customer Relationship Management (CRM) Applications,Customer Relationship Management (CRM) Applications,Applications,9e0198ef-36de-4683-88db-44eb92a098bd
IT Services,Systems and Network Implementations,Network Consulting and Integration,Project Oriented,9e0198ef-36de-4683-88db-44eb92a098bd
Software,Data Management Software,Data Management Software,Application Development & Deployment,9e0198ef-36de-4683-88db-44eb92a098bd
Software,Collaborative Applications,Collaborative Applications,Applications,9e0198ef-36de-4683-88db-44eb92a098bd
Software,Analytics and Business Intelligence Software,Analytics and Business Intelligence Software,Application Development & Deployment,9e0198ef-36de-4683-88db-44eb92a098bd
IT Services,Systems and Network Implementations,Systems Integration,Project Oriented,9e0198ef-36de-4683-88db-44eb92a098bd
Business Services,Business Consulting,Business Consulting,Project Oriented,9e0198ef-36de-4683-88db-44eb92a098bd
Software,Security Software,Security Software,System Infrastructure Software,9e0198ef-36de-4683-88db-44eb92a098bd
IT Services,IT Consulting,IT Consulting,Project Oriented,9e0198ef-36de-4683-88db-44eb92a098bd
Software,Artificial Intelligence Platforms,Artificial Intelligence Platforms,Application Development & Deployment,9e0198ef-36de-4683-88db-44eb92a098bd
Software,Enterprise Resource Management (ERM) Applications,Enterprise Resource Management (ERM) Applications,Applications,9e0198ef-36de-4683-88db-44eb92a098bd
Software,Application Platforms,Application Platforms,Application Development & Deployment,9e0198ef-36de-4683-88db-44eb92a098bd
IT Services,IT Deploy and Support,Hardware Deploy and Support,Support Services,82c4d99e-9928-4fba-a625-15bd8fca70e0
IT Services,Application Development,Custom Application Development,Project Oriented,82c4d99e-9928-4fba-a625-15bd8fca70e0
Software,Artificial Intelligence Platforms,Artificial Intelligence Platforms,Application Development & Deployment,82c4d99e-9928-4fba-a625-15bd8fca70e0
Hardware,Server/Storage,Server/Storage,Infrastructure,82c4d99e-9928-4fba-a625-15bd8fca70e0
Software,Customer Relationship Management (CRM) Applications,Customer Relationship Management (CRM) Applications,Applications,82c4d99e-9928-4fba-a625-15bd8fca70e0
Software,Application Platforms,Application Platforms,Application Development & Deployment,82c4d99e-9928-4fba-a625-15bd8fca70e0
Software,Enterprise Resource Management (ERM) Applications,Enterprise Resource Management (ERM) Applications,Applications,a58b710e-397e-44c1-be38-e63bb823edcc
IT Services,Application Development,Custom Application Development,Project Oriented,a58b710e-397e-44c1-be38-e63bb823edcc
Hardware,Server/Storage,Server/Storage,Infrastructure,a58b710e-397e-44c1-be38-e63bb823edcc
IT Services,IT Deploy and Support,Hardware Deploy and Support,Support Services,a58b710e-397e-44c1-be38-e63bb823edcc
IT Services,IT Consulting,IT Consulting,Project Oriented,a58b710e-397e-44c1-be38-e63bb823edcc
Software,Software Quality and Life Cycle Tools,Software Quality and Life Cycle Tools,Application Development & Deployment,ebbbac29-9a56-4b0c-89e9-dbab3a6ded31
Software,Application Platforms,Application Platforms,Application Development & Deployment,ebbbac29-9a56-4b0c-89e9-dbab3a6ded31
Software,Content Workflow and Management Applications,Content Workflow and Management Applications,Applications,ebbbac29-9a56-4b0c-89e9-dbab3a6ded31
IT Services,IT Education and Training,IT Education and Training,Support Services,ebbbac29-9a56-4b0c-89e9-dbab3a6ded31
Software,Supply Chain Management (SCM) Applications,Supply Chain Management (SCM) Applications,Applications,ebbbac29-9a56-4b0c-89e9-dbab3a6ded31
Software,Artificial Intelligence Platforms,Artificial Intelligence Platforms,Application Development & Deployment,ebbbac29-9a56-4b0c-89e9-dbab3a6ded31
Software,Enterprise Resource Management (ERM) Applications,Enterprise Resource Management (ERM) Applications,Applications,ebbbac29-9a56-4b0c-89e9-dbab3a6ded31
Software,Security Software,Security Software,System Infrastructure Software,ebbbac29-9a56-4b0c-89e9-dbab3a6ded31
Software,Physical and Virtual Computing Software,Physical and Virtual Computing Software,System Infrastructure Software,ebbbac29-9a56-4b0c-89e9-dbab3a6ded31
Software,Production Applications,Production Applications,Applications,ebbbac29-9a56-4b0c-89e9-dbab3a6ded31
Software,Application Development Software,Application Development Software,Application Development & Deployment,ebbbac29-9a56-4b0c-89e9-dbab3a6ded31
Software,System and Service Management Software,System and Service Management Software,System Infrastructure Software,ebbbac29-9a56-4b0c-89e9-dbab3a6ded31
Software,Data Management Software,Data Management Software,Application Development & Deployment,ebbbac29-9a56-4b0c-89e9-dbab3a6ded31
Software,Analytics and Business Intelligence Software,Analytics and Business Intelligence Software,Application Development & Deployment,ebbbac29-9a56-4b0c-89e9-dbab3a6ded31
Software,Integration and Orchestration Middleware,Integration and Orchestration Middleware,Application Development & Deployment,ebbbac29-9a56-4b0c-89e9-dbab3a6ded31
Software,Engineering Applications,Engineering Applications,Applications,ebbbac29-9a56-4b0c-89e9-dbab3a6ded31
Hardware,Server/Storage,Server/Storage,Infrastructure,ebbbac29-9a56-4b0c-89e9-dbab3a6ded31
IT Services,Application Development,Custom Application Development,Project Oriented,ebbbac29-9a56-4b0c-89e9-dbab3a6ded31
Software,Customer Relationship Management (CRM) Applications,Customer Relationship Management (CRM) Applications,Applications,ebbbac29-9a56-4b0c-89e9-dbab3a6ded31
Software,Application Platforms,Application Platforms,Application Development & Deployment,52e674da-ec32-4e5f-8404-8f80bb21e1ab
Software,Artificial Intelligence Platforms,Artificial Intelligence Platforms,Application Development & Deployment,52e674da-ec32-4e5f-8404-8f80bb21e1ab
IT Services,IT Consulting,IT Consulting,Project Oriented,52e674da-ec32-4e5f-8404-8f80bb21e1ab
IT Services,Application Development,Custom Application Development,Project Oriented,52e674da-ec32-4e5f-8404-8f80bb21e1ab
Software,Analytics and Business Intelligence Software,Analytics and Business Intelligence Software,Application Development & Deployment,52e674da-ec32-4e5f-8404-8f80bb21e1ab
Software,Analytics and Business Intelligence Software,Analytics and Business Intelligence Software,Application Development & Deployment,852203d7-d813-4434-afb3-b466df5ee81f
Software,Security Software,Security Software,System Infrastructure Software,852203d7-d813-4434-afb3-b466df5ee81f
Business Services,Business Consulting,Business Consulting,Project Oriented,852203d7-d813-4434-afb3-b466df5ee81f
IT Services,IT Education and Training,IT Education and Training,Support Services,852203d7-d813-4434-afb3-b466df5ee81f
Software,Supply Chain Management (SCM) Applications,Supply Chain Management (SCM) Applications,Applications,852203d7-d813-4434-afb3-b466df5ee81f
IT Services,Technology Outsourcing,IT Outsourcing,Managed Services,852203d7-d813-4434-afb3-b466df5ee81f
IT Services,Application Development,Custom Application Development,Project Oriented,852203d7-d813-4434-afb3-b466df5ee81f
IT Services,IT Consulting,IT Consulting,Project Oriented,852203d7-d813-4434-afb3-b466df5ee81f
IT Services,Systems and Network Implementations,Network Consulting and Integration,Project Oriented,852203d7-d813-4434-afb3-b466df5ee81f
Software,Customer Relationship Management (CRM) Applications,Customer Relationship Management (CRM) Applications,Applications,852203d7-d813-4434-afb3-b466df5ee81f
IT Services,IT Deploy and Support,Hardware Deploy and Support,Support Services,852203d7-d813-4434-afb3-b466df5ee81f
Software,Data Management Software,Data Management Software,Application Development & Deployment,852203d7-d813-4434-afb3-b466df5ee81f
IT Services,Systems and Network Implementations,Systems Integration,Project Oriented,852203d7-d813-4434-afb3-b466df5ee81f
Software,Network Software,Network Software,System Infrastructure Software,852203d7-d813-4434-afb3-b466df5ee81f
Hardware,Server/Storage,Server/Storage,Infrastructure,852203d7-d813-4434-afb3-b466df5ee81f
Software,Application Development Software,Application Development Software,Application Development & Deployment,8467ff17-073b-419d-82d3-bf78031495e5
Software,Enterprise Resource Management (ERM) Applications,Enterprise Resource Management (ERM) Applications,Applications,8467ff17-073b-419d-82d3-bf78031495e5
Software,Customer Relationship Management (CRM) Applications,Customer Relationship Management (CRM) Applications,Applications,8467ff17-073b-419d-82d3-bf78031495e5
