Company ID,Partner Classification
12503885,Cloud Service Provider (CSP)
12431641,Cloud Service Provider (CSP)
118654452,Regional System Integrator (RSI)
107316667,Regional System Integrator (RSI)
12833786,Cloud Service Provider (CSP)
12833786,Regional System Integrator (RSI)
12833786,Independent Software Vendor (ISV)
12649688,Cloud Service Provider (CSP)
12649688,Managed Service Provider (MSP)
12649688,Regional System Integrator (RSI)
111585128,-
118340315,Cloud Service Provider (CSP)
107277876,Regional System Integrator (RSI)
107277876,Managed Service Provider (MSP)
26104035,Cloud Service Provider (CSP)
107277876,Cloud Service Provider (CSP)
107277876,Value Added Reseller (VAR)
26104035,Regional System Integrator (RSI)
12572237,Independent Software Vendor (ISV)
12572237,Regional System Integrator (RSI)
12572237,Cloud Service Provider (CSP)
118336451,Cloud Service Provider (CSP)
118336451,Independent Software Vendor (ISV)
13108884,Cloud Service Provider (CSP)
12432723,-
118052603,-
107459534,Cloud Service Provider (CSP)
107459534,Regional System Integrator (RSI)
118080336,Cloud Service Provider (CSP)
118080336,Independent Software Vendor (ISV)
92051267,Regional System Integrator (RSI)
92051267,Managed Service Provider (MSP)
92051267,Cloud Service Provider (CSP)
91972569,Regional System Integrator (RSI)
91972569,Cloud Service Provider (CSP)
91972569,Managed Service Provider (MSP)
118636080,Cloud Service Provider (CSP)
111903129,Cloud Service Provider (CSP)
108766379,Regional System Integrator (RSI)
12554981,Direct Market Reseller (DMR)
12554981,Cloud Service Provider (CSP)
12813951,Regional System Integrator (RSI)
12813951,Cloud Service Provider (CSP)
115112612,-
12515719,Cloud Service Provider (CSP)
118042520,Regional System Integrator (RSI)
12419735,-
118027917,Independent Software Vendor (ISV)
115091785,Cloud Service Provider (CSP)
115091785,Regional System Integrator (RSI)
92282935,Cloud Service Provider (CSP)
111512284,Regional System Integrator (RSI)
111924050,Regional System Integrator (RSI)
12810667,Cloud Service Provider (CSP)
12809521,Regional System Integrator (RSI)
12809521,Cloud Service Provider (CSP)
118345451,-
118639332,Cloud Service Provider (CSP)
118639332,Regional System Integrator (RSI)
12480263,Regional System Integrator (RSI)
12480263,Value Added Reseller (VAR)
118027634,Regional System Integrator (RSI)
118027634,Cloud Service Provider (CSP)
118027634,Independent Software Vendor (ISV)
108757423,Regional System Integrator (RSI)
111836888,Regional System Integrator (RSI)
115112641,Regional System Integrator (RSI)
115112641,Independent Software Vendor (ISV)
13045249,Independent Software Vendor (ISV)
13045249,Regional System Integrator (RSI)
13045249,Cloud Service Provider (CSP)
118634785,Regional System Integrator (RSI)
12663656,Cloud Service Provider (CSP)
12663656,Regional System Integrator (RSI)
12663656,Direct Market Reseller (DMR)
114965039,Independent Software Vendor (ISV)
114965039,Regional System Integrator (RSI)
118636639,Regional System Integrator (RSI)
118636639,Independent Software Vendor (ISV)
118636639,Cloud Service Provider (CSP)
118073939,-
12549566,Managed Service Provider (MSP)
12549566,Regional System Integrator (RSI)
12549566,Cloud Service Provider (CSP)
13106646,Regional System Integrator (RSI)
13106646,Cloud Service Provider (CSP)
13106646,Managed Service Provider (MSP)
12419030,Cloud Service Provider (CSP)
12419030,Regional System Integrator (RSI)
12702562,-
12662398,Regional System Integrator (RSI)
12662398,Cloud Service Provider (CSP)
106892375,Cloud Service Provider (CSP)
106892375,Regional System Integrator (RSI)
12649122,Regional System Integrator (RSI)
12649122,Cloud Service Provider (CSP)
12649122,Managed Service Provider (MSP)
12790363,-
12633499,Cloud Service Provider (CSP)
12633499,Regional System Integrator (RSI)
111852332,Regional System Integrator (RSI)
12573009,Cloud Service Provider (CSP)
12573009,Regional System Integrator (RSI)
111873879,Regional System Integrator (RSI)
111873879,Cloud Service Provider (CSP)
112754227,Regional System Integrator (RSI)
112754227,Cloud Service Provider (CSP)
26105449,Cloud Service Provider (CSP)
26105449,Regional System Integrator (RSI)
12592918,Regional System Integrator (RSI)
12592918,Cloud Service Provider (CSP)
12592918,Managed Service Provider (MSP)
12528941,Direct Market Reseller (DMR)
12528941,Cloud Service Provider (CSP)
12528941,Regional System Integrator (RSI)
12468156,Cloud Service Provider (CSP)
12468156,Managed Service Provider (MSP)
12468156,Regional System Integrator (RSI)
12469091,Regional System Integrator (RSI)
12469091,Cloud Service Provider (CSP)
12704564,Cloud Service Provider (CSP)
12704564,Regional System Integrator (RSI)
12704564,Value Added Reseller (VAR)
12704564,Direct Market Reseller (DMR)
12704564,Managed Service Provider (MSP)
12411466,Regional System Integrator (RSI)
12411466,Cloud Service Provider (CSP)
91981101,Regional System Integrator (RSI)
91981101,Independent Software Vendor (ISV)
91981101,Cloud Service Provider (CSP)
106900714,Regional System Integrator (RSI)
106900714,Cloud Service Provider (CSP)
12846542,Cloud Service Provider (CSP)
118056253,Cloud Service Provider (CSP)
118056253,Regional System Integrator (RSI)
118056253,Direct Market Reseller (DMR)
12490108,Regional System Integrator (RSI)
12490108,Managed Service Provider (MSP)
12490108,Direct Market Reseller (DMR)
12490108,Cloud Service Provider (CSP)
12490108,Value Added Reseller (VAR)
12646310,Regional System Integrator (RSI)
12646310,Cloud Service Provider (CSP)
112400180,-
12409957,Regional System Integrator (RSI)
12409957,Cloud Service Provider (CSP)
12409957,Managed Service Provider (MSP)
111923636,Direct Market Reseller (DMR)
111923636,Regional System Integrator (RSI)
12671525,Cloud Service Provider (CSP)
12671525,Direct Market Reseller (DMR)
118076951,Cloud Service Provider (CSP)
118076951,Regional System Integrator (RSI)
12833688,Regional System Integrator (RSI)
12833688,Cloud Service Provider (CSP)
12574935,Managed Service Provider (MSP)
12574935,Regional System Integrator (RSI)
12574935,Cloud Service Provider (CSP)
115207627,Regional System Integrator (RSI)
118032052,Cloud Service Provider (CSP)
15194141,Regional System Integrator (RSI)
13366558,Cloud Service Provider (CSP)
111890367,-
106969599,Cloud Service Provider (CSP)
115101384,Independent Software Vendor (ISV)
115101384,Cloud Service Provider (CSP)
118316028,-
12424274,Cloud Service Provider (CSP)
12424274,Regional System Integrator (RSI)
12424274,Value Added Reseller (VAR)
12666845,Cloud Service Provider (CSP)
12666845,Regional System Integrator (RSI)
13359710,Cloud Service Provider (CSP)
13359710,Regional System Integrator (RSI)
111894076,Regional System Integrator (RSI)
112754253,Cloud Service Provider (CSP)
112754253,Regional System Integrator (RSI)
12495631,Independent Software Vendor (ISV)
12495631,Managed Service Provider (MSP)
12495631,Cloud Service Provider (CSP)
12495631,Regional System Integrator (RSI)
12480318,Regional System Integrator (RSI)
12480318,Cloud Service Provider (CSP)
118326201,Cloud Service Provider (CSP)
118326201,Regional System Integrator (RSI)
13103721,Regional System Integrator (RSI)
13103721,Cloud Service Provider (CSP)
12650658,Cloud Service Provider (CSP)
12650658,Regional System Integrator (RSI)
12625048,Regional System Integrator (RSI)
12625048,Managed Service Provider (MSP)
12625048,Cloud Service Provider (CSP)
92216525,Regional System Integrator (RSI)
92216525,Cloud Service Provider (CSP)
115076276,Managed Service Provider (MSP)
115076276,Regional System Integrator (RSI)
114965237,-
111611555,Regional System Integrator (RSI)
111611555,Cloud Service Provider (CSP)
111611555,Independent Software Vendor (ISV)
26059194,Cloud Service Provider (CSP)
26059194,Regional System Integrator (RSI)
12548279,Global Systems Integrator (GSI)
12548279,Managed Service Provider (MSP)
12548279,Direct Market Reseller (DMR)
12548279,Cloud Service Provider (CSP)
12548279,Value Added Reseller (VAR)
12548279,Regional System Integrator (RSI)
118314255,Cloud Service Provider (CSP)
118314255,Managed Service Provider (MSP)
118314255,Regional System Integrator (RSI)
13119909,Managed Service Provider (MSP)
13119909,Cloud Service Provider (CSP)
13119909,Independent Software Vendor (ISV)
13119909,Regional System Integrator (RSI)
12558465,Value Added Reseller (VAR)
12558465,Direct Market Reseller (DMR)
12558465,Cloud Service Provider (CSP)
12558465,Regional System Integrator (RSI)
12626643,Direct Market Reseller (DMR)
12626643,Cloud Service Provider (CSP)
12626643,Regional System Integrator (RSI)
13596427,Regional System Integrator (RSI)
118616824,-
115050899,Independent Software Vendor (ISV)
115050899,Cloud Service Provider (CSP)
115050899,Regional System Integrator (RSI)
111856779,Independent Software Vendor (ISV)
111856779,Cloud Service Provider (CSP)
12674813,Cloud Service Provider (CSP)
12674813,Regional System Integrator (RSI)
13639016,Regional System Integrator (RSI)
13639016,Managed Service Provider (MSP)
13639016,Cloud Service Provider (CSP)
12661761,Cloud Service Provider (CSP)
12661761,Independent Software Vendor (ISV)
12661761,Regional System Integrator (RSI)
12409682,Managed Service Provider (MSP)
12409682,Cloud Service Provider (CSP)
12461534,Regional System Integrator (RSI)
12461534,Cloud Service Provider (CSP)
12461534,Independent Software Vendor (ISV)
12461534,Value Added Reseller (VAR)
107282095,Managed Service Provider (MSP)
107282095,Cloud Service Provider (CSP)
107282095,Regional System Integrator (RSI)
13093197,Managed Service Provider (MSP)
13093197,Regional System Integrator (RSI)
118640837,Cloud Service Provider (CSP)
107282570,Managed Service Provider (MSP)
107282570,Cloud Service Provider (CSP)
107282570,Regional System Integrator (RSI)
12675631,Cloud Service Provider (CSP)
12675631,Independent Software Vendor (ISV)
12675631,Regional System Integrator (RSI)
12649904,Regional System Integrator (RSI)
118049834,-
13362196,Cloud Service Provider (CSP)
13362196,Regional System Integrator (RSI)
12587315,Managed Service Provider (MSP)
12587315,Regional System Integrator (RSI)
12587315,Cloud Service Provider (CSP)
114960881,Regional System Integrator (RSI)
114960881,Independent Software Vendor (ISV)
12572870,Cloud Service Provider (CSP)
118650022,Cloud Service Provider (CSP)
12466166,Regional System Integrator (RSI)
111645603,Regional System Integrator (RSI)
111645603,Cloud Service Provider (CSP)
118074495,Cloud Service Provider (CSP)
118074495,Independent Software Vendor (ISV)
118074495,Regional System Integrator (RSI)
12404209,Cloud Service Provider (CSP)
12404209,Regional System Integrator (RSI)
12404209,Managed Service Provider (MSP)
107388103,Independent Software Vendor (ISV)
12460871,Value Added Reseller (VAR)
12460871,Regional System Integrator (RSI)
12460871,Cloud Service Provider (CSP)
12460871,Independent Software Vendor (ISV)
12460871,Managed Service Provider (MSP)
111743461,Regional System Integrator (RSI)
111743461,Cloud Service Provider (CSP)
12624834,Regional System Integrator (RSI)
12624834,Cloud Service Provider (CSP)
12534634,Cloud Service Provider (CSP)
12534634,Regional System Integrator (RSI)
92045697,Regional System Integrator (RSI)
111822737,Regional System Integrator (RSI)
111822737,Cloud Service Provider (CSP)
13999910,Regional System Integrator (RSI)
13999910,Cloud Service Provider (CSP)
13999910,Independent Software Vendor (ISV)
118650326,Regional System Integrator (RSI)
118650326,Managed Service Provider (MSP)
118650326,Cloud Service Provider (CSP)
112672969,Cloud Service Provider (CSP)
112672969,Regional System Integrator (RSI)
112311255,Cloud Service Provider (CSP)
118083297,Regional System Integrator (RSI)
118083297,Independent Software Vendor (ISV)
118083297,Cloud Service Provider (CSP)
118083297,Managed Service Provider (MSP)
115158069,Independent Software Vendor (ISV)
115158069,Cloud Service Provider (CSP)
111949853,Cloud Service Provider (CSP)
115137228,Independent Software Vendor (ISV)
26074704,Regional System Integrator (RSI)
114944411,Cloud Service Provider (CSP)
114944411,Regional System Integrator (RSI)
12680677,Regional System Integrator (RSI)
12680677,Cloud Service Provider (CSP)
13373070,-
118618520,Cloud Service Provider (CSP)
118051291,Independent Software Vendor (ISV)
93520808,Regional System Integrator (RSI)
93520808,Independent Software Vendor (ISV)
93520808,Cloud Service Provider (CSP)
13373568,Cloud Service Provider (CSP)
13373568,Regional System Integrator (RSI)
12478484,Managed Service Provider (MSP)
12478484,Regional System Integrator (RSI)
12478484,Cloud Service Provider (CSP)
118054703,Cloud Service Provider (CSP)
118054703,Regional System Integrator (RSI)
112672992,Cloud Service Provider (CSP)
112672992,Regional System Integrator (RSI)
12585616,Regional System Integrator (RSI)
12585616,Independent Software Vendor (ISV)
12585616,Cloud Service Provider (CSP)
111602789,-
12467858,Regional System Integrator (RSI)
12467858,Value Added Reseller (VAR)
12467858,Independent Software Vendor (ISV)
12467858,Cloud Service Provider (CSP)
118076152,Cloud Service Provider (CSP)
118076152,Regional System Integrator (RSI)
12430206,Regional System Integrator (RSI)
12430206,Cloud Service Provider (CSP)
12785405,Cloud Service Provider (CSP)
13362197,Managed Service Provider (MSP)
13362197,Regional System Integrator (RSI)
13362197,Cloud Service Provider (CSP)
12662137,Regional System Integrator (RSI)
12662137,Cloud Service Provider (CSP)
107459042,Regional System Integrator (RSI)
107459042,Cloud Service Provider (CSP)
107282770,Regional System Integrator (RSI)
111897061,Independent Software Vendor (ISV)
111897061,Regional System Integrator (RSI)
111897061,Cloud Service Provider (CSP)
12704120,Cloud Service Provider (CSP)
12704120,Regional System Integrator (RSI)
12801046,Regional System Integrator (RSI)
12801046,Managed Service Provider (MSP)
12801046,Cloud Service Provider (CSP)
111935162,Regional System Integrator (RSI)
111935162,Cloud Service Provider (CSP)
111808807,Cloud Service Provider (CSP)
111808807,Regional System Integrator (RSI)
111808807,Independent Software Vendor (ISV)
108768295,-
118058300,Cloud Service Provider (CSP)
111922842,Regional System Integrator (RSI)
111922842,Cloud Service Provider (CSP)
12507968,Regional System Integrator (RSI)
12507968,Cloud Service Provider (CSP)
118057816,Independent Software Vendor (ISV)
118057816,Regional System Integrator (RSI)
118057816,Cloud Service Provider (CSP)
